"student_id","entry_year","graduation_date","graduation_cgpa","work_company","work_industry","work_position","work_startdate","work_enddate","work_city","work_country","erasmus_participation","erasmus_year","erasmus_school","erasmus_city","erasmus_country","graduation_year"
21430491,2014,"05.09.2018",3.15,"Vestel Elektronik","Consumer Electronics","Purchasing Engineer","01.10.2019","0000-00-00","Manisa","Turkey",1,2016,"University of Malaga","Malaga","Spain",2018
21430507,2014,"24.06.2019",3.12,"TAI - TUSAŞ","Aerospace & Defense","Engineering Intern","19.11.2018","24.05.2019","Ankara","Turkey",NA,NA,"","","",2019
21430507,2014,"24.06.2019",3.12,"TAI - TUSAŞ","Aerospace & Defense","Project Engineer","05.08.2019","13.11.2019","Ankara","Turkey",NA,NA,"","","",2019
21430507,2014,"24.06.2019",3.12,"Atiker Yazılım","Software","ERP Project Engineer","16.03.2020","16.03.2022","Ankara","Turkey",NA,NA,"","","",2019
21430507,2014,"24.06.2019",3.12,"Plentific","Software","Software Engineer","21.03.2022","0000-00-00","Ankara","Turkey",NA,NA,"","","",2019
21430531,2014,"28.06.2019",3.33,"LAV","Ceramics","Production & Planning Engineer","12.07.2021","0000-00-00","Kütahya","Turkey",NA,NA,"","","",2019
21430559,2014,"24.06.2019",2.53,"ING Bank","Banks","Portfolio Management Specialist","24.07.2019","07.02.2020","Ankara","Turkey",NA,NA,"","","",2019
21430559,2014,"24.06.2019",2.53,"ROKETSAN","Aerospace & Defense","Procurement Engineer","08.08.2022","0000-00-00","Ankara","Turkey",NA,NA,"","","",2019
21430559,2014,"24.06.2019",2.53,"MAN Türkiye","Auto, Truck & Motorcycle Manufacturers","Purchasing Engineer","09.06.2021","10.06.2022","Ankara","Turkey",NA,NA,"","","",2019
21430559,2014,"24.06.2019",2.53,"Thales Bilişim","IT Services & Consulting","ERP Consultant","09.09.2020","02.06.2021","Ankara","Turkey",NA,NA,"","","",2019
21430564,2014,"26.02.2020",3.2,"Demir Export","Specialty Mining & Metals","Data Analyst","24.05.2021","14.01.2022","","Turkey",1,2019,"Technical University of Liberec","Liberec","Czech Republic",2020
21430564,2014,"26.02.2020",3.2,"Sade Yazılım ve Danışmanlık","Software","Data Analyst","24.01.2022","0000-00-00","","Turkey",1,2019,"Technical University of Liberec","Liberec","Czech Republic",2020
21430583,2014,"08.08.2019",3.56,"ASELSAN","Aerospace & Defense","Project Evaluation and Analysis Engineer","13.04.2020","0000-00-00","Ankara","Turkey",1,2018,"Technical University of Liberec","Liberec","Czech Republic",2019
21430669,2014,"24.06.2019",2.7,"Vestel","Consumer Electronics","Budget Planning Engineer","18.02.2020","0000-00-00","Manisa","Turkey",NA,NA,"","","",2019
21430688,2014,"01.07.2019",2.77,"MİTAŞ Endüstri","Steel","Planning Engineer","10.02.2020","13.01.2021","Ankara","Turkey",NA,NA,"","","",2019
21430688,2014,"01.07.2019",2.77,"ASELSAN","Aerospace & Defense","Planning Engineer","18.01.2021","0000-00-00","Ankara","Turkey",NA,NA,"","","",2019
21430693,2014,"24.06.2019",3.33,"Nobel İlaç","Healthcare Facilities & Services","Sales Force Effectiveness Analyst","11.11.2019","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2019
21430708,2014,"06.07.2020",2.48,"Modern Karton","Paper Products","Purchasing Engineer","17.03.2021","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2020
21430713,2014,"24.06.2019",3.06,"TAI - TUSAŞ","Aerospace & Defense","Engineering Intern","19.11.2018","31.05.2019","Ankara","Turkey",NA,NA,"","","",2019
21430713,2014,"24.06.2019",3.06,"TAI - TUSAŞ","Aerospace & Defense","IT Software Engineer","22.07.2019","0000-00-00","Ankara","Turkey",NA,NA,"","","",2019
21430727,2014,"06.07.2020",2.68,"Vestel Elektronik","Consumer Electronics","Production Engineer","27.04.2021","0000-00-00","Manisa","Turkey",NA,NA,"","","",2020
21430732,2014,"24.06.2019",3.14,"ASELSAN","Aerospace & Defense","Project Evaluation and Analysis Engineer","02.12.2019","0000-00-00","Ankara","Turkey",NA,NA,"","","",2019
21430746,2014,"31.08.2018",3.43,"ASELSAN","Aerospace & Defense","Purchasing Engineer","13.11.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2018
21430751,2014,"24.06.2019",2.58,"Zafer Walnut Production Line","Forest & Wood Products","Founder","21.06.2019","0000-00-00","Niğde","Turkey",NA,NA,"","","",2019
21430751,2014,"24.06.2019",2.58,"SASA Polyester","Chemicals: Commodity, Agricultural, Specialty","Production & Planning Engineer","07.12.2020","0000-00-00","Adana","Turkey",NA,NA,"","","",2019
21430765,2014,"28.06.2019",3.6,"TAI - TUSAŞ","Aerospace & Defense","Engineering Intern","19.11.2018","0000-00-00","Ankara","Turkey",1,2017,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2019
21430765,2014,"28.06.2019",3.6,"Ango AI","IT Services & Consulting","Labeling Operations Lead","03.01.2021","0000-00-00","Ankara","Turkey",1,2017,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2019
21430779,2014,"16.12.2020",2.59,"Giresun Yeşil Kent Yapı Denetim","Construction & Engineering","Chief Executive Officer","25.09.2019","0000-00-00","Giresun","Turkey",NA,NA,"","","",2020
21430798,2014,"16.06.2022",2,"Nisan Mekatronik","Construction & Engineering","Industrial Engineer","01.02.2022","12.08.2022","İstanbul","Turkey",NA,NA,"","","",2022
21430798,2014,"16.06.2022",2,"Türkiye Sigorta A.Ş.","Insurance Brokers","Software Developer","15.08.2022","0000-00-00","Remote","Turkey",NA,NA,"","","",2022
21430804,2014,"24.06.2019",2.79,"Unite BT","IT Services & Consulting","RPA Developer","10.01.2022","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2019
21430804,2014,"24.06.2019",2.79,"Aksan Çelik Dövme","Steel","Research & Development Engineer","14.01.2021","12.11.2021","Ankara","Turkey",NA,NA,"","","",2019
21430818,2014,"03.02.2020",3.07,"Turkcell Global Bilgi","Telecommunication Services","GYK Platform Tester","02.01.2018","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2020
21430823,2014,"28.06.2019",3.27,"TAI - TUSAŞ","Aerospace & Defense","Engineering Intern","19.11.2018","31.05.2019","Ankara","Turkey",1,2017,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2019
21430823,2014,"28.06.2019",3.27,"ASELSAN","Aerospace & Defense","Project Engineer","01.07.2019","0000-00-00","Ankara","Turkey",1,2017,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2019
21430837,2014,"24.06.2019",3.06,"Solvia Digital Solutions","Consulting","Application Consultant","21.09.2020","0000-00-00","Istanbul","Turkey",NA,NA,"","","",2019
21430842,2014,"02.03.2020",3,"ASELSAN","Aerospace & Defense","Production Planning Engineer","22.03.2022","0000-00-00","Ankara","Turkey",1,2019,"University of Lodz","Łódź","Poland",2020
21430842,2014,"02.03.2020",3,"Brisa Bridgestone","Tires & Rubber Products","Industrial Engineer","18.01.2021","15.03.2022","Kocaeli","Turkey",1,2019,"University of Lodz","Łódź","Poland",2020
21430856,2014,"06.07.2020",3.08,"Durukan Confectionery","Food Distribution & Convenience Stores","Project Intern","17.09.2018","28.09.2018","Ankara","Turkey",1,2018,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2020
21430856,2014,"06.07.2020",3.08,"Improva","Consulting","Application Consultant","17.08.2020","0000-00-00","İstanbul","Turkey",1,2018,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2020
21430894,2014,"24.06.2019",3.12,"Köfteci Yusuf","Food Processing","Specialist","01.02.2021","0000-00-00","Bursa","Turkey",NA,NA,"","","",2019
21430894,2014,"24.06.2019",3.12,"Messe Home Furniture","Home Furnishing","Assistant Manager of Process Improvement","01.12.2021","31.10.2021","Bursa","Turkey",NA,NA,"","","",2019
21481353,2014,"02.06.2017",3.73,"FORD Otosan","Auto, Truck & Motorcycle Manufacturers","Industrial Engineer","21.11.2017","0000-00-00","Kocaeli","Turkey",1,2015,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2017
21481386,2014,"02.06.2017",3.81,"Gazi University","Education","Research Assistant","10.05.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2017
21481852,2014,"19.01.2018",2.85,"SDT Uzay ve Savunma Teknolojileri","Aerospace & Defense","Production & Planning Engineer","01.05.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2018
21485086,2014,"04.03.2019",2.39,"ADA Yapı Ürünleri","Construction Materials, Supplies & Fittings","Site Engineer","29.06.2020","0000-00-00","New Liberty","Liberia",NA,NA,"","","",2019
21504858,2015,"24.06.2019",3.61,"Üntes Isıtma Klima Soğutma Havalandırma","Consumer Electronics","Export Sales Assistant","04.02.2019","0000-00-00","Ankara","Turkey",1,2017,"Technical University of Liberec","Liberec","Czech Republic",2019
21530499,2015,"06.07.2020",3.58,"HEPER GROUP","Electrical Components & Equipment","Candidate Engineer","17.02.2020","0000-00-00","Ankara","Turkey",1,2018,"University of Malaga","Malaga","Spain",2020
21530499,2015,"06.07.2020",3.58,"Türk Traktör","Auto, Truck & Motorcycle Manufacturers","Business Process & Application Analyst","20.07.2020","0000-00-00","","Turkey",1,2018,"University of Malaga","Malaga","Spain",2020
21530506,2015,"01.07.2021",3.05,"Groupe PSA","Auto Vehicles, Parts & Service Retailers","Logistic Responsible","15.09.2021","16.12.2022","İstanbul","Turkey",NA,NA,"","","",2021
21530506,2015,"01.07.2021",3.05,"Anadolu Efes","Beverages","Long-Term Intern","15.02.2021","13.08.2021","Ankara","Turkey",NA,NA,"","","",2021
21530506,2015,"01.07.2021",3.05,"Nissan","Auto Vehicles, Parts & Service Retailers","Sales Planning Specialist","21.12.2023","0000-00-00","Istanbul","Turkey",NA,NA,"","","",2021
21530511,2015,"06.07.2020",2.91,"GURUWAGA","Real Estate Development & Operations","Business Development Manager","07.12.2020","31.05.2022","Remote","Turkey",1,2018,"University of Malaga","Malaga","Spain",2020
21530511,2015,"06.07.2020",2.91,"Action","Discount Stores","Real Estate Process Manager","01.06.2022","0000-00-00","Zwaagdijk-oost","Netherlands",1,2018,"University of Malaga","Malaga","Spain",2020
21530525,2015,"06.07.2020",2.88,"Türk Traktör","Auto, Truck & Motorcycle Manufacturers","Part-time Trainee","10.12.2019","29.05.2020","Ankara","Turkey",NA,NA,"","","",2020
21530525,2015,"06.07.2020",2.88,"Vestel Beyaz Eşya","Household Products","Supply Chain Specialist","07.09.2020","18.08.2023","Manisa","Turkey",NA,NA,"","","",2020
21530525,2015,"06.07.2020",2.88,"Arçelik","Consumer Electronics","Senior Specialist","18.09.2023","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2020
21530544,2015,"06.07.2020",3.57,"Daiichi Sankyo Europe GmbH","Diversified Pharmaceuticals","Procurement Working Student","15.06.2021","0000-00-00","Munich","Germany",1,2018,"Technical University of Liberec","Liberec","Czech Republic",2020
21530558,2015,"24.06.2019",2.6,"DeFacto","Apparel & Accessories Retailers","Supply Chain System Development Specialist","27.11.2019","03.11.2021","İstanbul","Turkey",NA,NA,"","","",2019
21530558,2015,"24.06.2019",2.6,"NTT Data Business Solutions","IT Services & Consulting","Customer Engagement Manager","27.06.2022","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2019
21530558,2015,"24.06.2019",2.6,"Akinon İnternet Yatırım ve Proje Geliştirme","Software","Product Owner","08.11.2021","22.06.2022","İstanbul","Turkey",NA,NA,"","","",2019
21530563,2015,"06.07.2020",3.08,"Güncel Yazılım","Software","ERP Project Engineer","21.06.2021","0000-00-00","Bursa","Turkey",NA,NA,"","","",2020
21530563,2015,"06.07.2020",3.08,"Sinerjim Bilgi Sistemleri","IT Services & Consulting","ERP Project Engineer","05.10.2020","18.06.2021","Bursa","Turkey",NA,NA,"","","",2020
21530577,2015,"06.07.2020",3.19,"FORD Otosan","Auto, Truck & Motorcycle Manufacturers","Efficiency and Capacity Engineer","14.03.2022","0000-00-00","","Turkey",NA,NA,"","","",2020
21530577,2015,"06.07.2020",3.19,"Arçelik","Consumer Electronics","Project Engineer","21.10.2020","13.03.2022","İstanbul","Turkey",NA,NA,"","","",2020
21530582,2015,"06.07.2020",3.04,"Kaleliler Bağlantı Elemanları","Construction Materials, Supplies & Fittings","System & Process Development Specialist","22.10.2020","0000-00-00","Ankara","Turkey",NA,NA,"","","",2020
21530616,2015,"24.06.2019",3.62,"P&G","Household Products","Material Development and Supply Manager","01.03.2022","0000-00-00","Crailsheim","Germany",1,2017,"Technical University of Liberec","Liberec","Czech Republic",2019
21530621,2015,"22.07.2020",2.84,"FORD Otosan","Auto, Truck & Motorcycle Manufacturers","Vehicle Production Planning & Control Engineer","02.02.2021","0000-00-00","Kocaeli","Turkey",NA,NA,"","","",2020
21530635,2015,"24.06.2019",3.51,"TAI - TUSAŞ","Aerospace & Defense","Engineering Intern","19.11.2018","31.05.2019","Ankara","Turkey",1,2017,"University of Cassino","Cassino","Italy",2019
21530635,2015,"24.06.2019",3.51,"TAI - TUSAŞ","Aerospace & Defense","Production Planning & Control Engineer","22.07.2019","0000-00-00","Ankara","Turkey",1,2017,"University of Cassino","Cassino","Italy",2019
21530649,2015,"06.07.2020",3.05,"ASELSAN","Aerospace & Defense","Project Evaluation and Analysis Engineer","04.01.2021","0000-00-00","","Turkey",NA,NA,"","","",2020
21530654,2015,"06.07.2020",3.58,"Tüpraş","Oil and Gas Refining and Marketing","Project Assistant","01.10.2019","27.07.2020","Kırıkkale","Turkey",1,2017,"Universitaet Duisburg-Essen","Duisburg-Essen","Germany",2020
21530654,2015,"06.07.2020",3.58,"iMarine Technologies","Aerospace & Defense","Project Engineer","27.07.2020","0000-00-00","İzmir","Turkey",1,2017,"Universitaet Duisburg-Essen","Duisburg-Essen","Germany",2020
21530668,2015,"15.02.2021",2.92,"Türk Traktör","Auto, Truck & Motorcycle Manufacturers","Management Trainee","05.03.2020","08.01.2021","Ankara","Turkey",1,2018,"University of Salamanca","Salamanca","Spain",2021
21530668,2015,"15.02.2021",2.92,"MAN Türkiye","Auto, Truck & Motorcycle Manufacturers","Purchasing Engineer","28.04.2021","0000-00-00","Ankara","Turkey",1,2018,"University of Salamanca","Salamanca","Spain",2021
21530673,2015,"06.07.2020",2.79,"Karadeniz Teknik Üniversitesi","Other","Research Assistant","20.12.2021","0000-00-00","Trabzon","Turkey",NA,NA,"","","",2020
21530687,2015,"06.07.2020",3.82,"ASELSAN","Aerospace & Defense","Candidate Engineer","11.12.2019","31.07.2020","Ankara","Turkey",1,2018,"Technical University of Liberec","Liberec","Czech Republic",2020
21530687,2015,"06.07.2020",3.82,"ASELSAN","Aerospace & Defense","Workshop Planning Engineer","01.08.2020","0000-00-00","Ankara","Turkey",1,2018,"Technical University of Liberec","Liberec","Czech Republic",2020
21530692,2015,"06.07.2020",3.43,"ASELSAN","Aerospace & Defense","Candidate Engineer","11.12.2019","0000-00-00","Ankara","Turkey",1,2018,"University of Lodz","Łódź","Poland",2020
21530692,2015,"06.07.2020",3.43,"ASELSAN","Aerospace & Defense","Quality Control Engineer","04.08.2020","0000-00-00","Ankara","Turkey",1,2018,"University of Lodz","Łódź","Poland",2020
21530707,2015,"06.07.2020",3.08,"Türk Traktör","Auto, Truck & Motorcycle Manufacturers","Purchasing Engineer","17.08.2020","11.02.2022","Ankara","Turkey",1,2018,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2020
21530707,2015,"06.07.2020",3.08,"ASELSAN","Aerospace & Defense","Purchasing Engineer","01.03.2022","0000-00-00","Ankara","Turkey",1,2018,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2020
21530712,2015,"21.05.2020",2.69,"Vestel Elektronik","Consumer Electronics","Quality Control Engineer","19.04.2022","0000-00-00","İzmir","Turkey",1,2019,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2020
21530726,2015,"24.06.2019",3.14,"İskenderun Demir ve Çelik Fabrikaları","Steel","Purchasing Engineer","24.12.2019","0000-00-00","Hatay","Turkey",NA,NA,"","","",2019
21530731,2015,"06.07.2020",3.19,"Arçelik","Consumer Electronics","Project Management Engineer","14.12.2020","0000-00-00","Bolu","Turkey",1,2019,"Universitaet Duisburg-Essen","Duisburg-Essen","Germany",2020
21530745,2015,"06.07.2020",3.64,"TAI - TUSAŞ","Aerospace & Defense","Engineering Intern","26.11.2018","10.12.2019","Ankara","Turkey",1,2017,"Universitaet Duisburg-Essen","Duisburg-Essen","Germany",2020
21530745,2015,"06.07.2020",3.64,"ASELSAN","Aerospace & Defense","Candidate Engineer","11.12.2019","01.08.2020","Ankara","Turkey",1,2017,"Universitaet Duisburg-Essen","Duisburg-Essen","Germany",2020
21530745,2015,"06.07.2020",3.64,"ASELSAN","Aerospace & Defense","Project Engineer","02.08.2020","0000-00-00","Ankara","Turkey",1,2017,"Universitaet Duisburg-Essen","Duisburg-Essen","Germany",2020
21530764,2015,"06.07.2020",3.03,"Ersoplast Plastik","Household Products","Project Manager","02.06.2020","0000-00-00","Adana","Turkey",1,2018,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2020
21530783,2015,"01.07.2021",3.28,"GE Vernova","Energy","Material Planning Engineer","0000-00-00","0000-00-00","Ankara","Turkey",NA,NA,"","","",2021
21530797,2015,"06.07.2020",3.23,"FORD Otosan","Auto, Truck & Motorcycle Manufacturers","Part Export Business Engineer","08.02.2021","0000-00-00","Kocaeli","Turkey",1,2019,"Universitaet Duisburg-Essen","Duisburg-Essen","Germany",2020
21530803,2015,"06.07.2020",3.36,"Wilderness Hotel & Golf Resorts","Hotels, Motels & Cruiselines","Housekeeper","08.06.2017","14.09.2017","Wisconsin Dells","United States",1,2018,"University of Lodz","Łódź","Poland",2020
21530803,2015,"06.07.2020",3.36,"FNSS Savunma Sistemleri","Aerospace & Defense","Candidate Engineer","01.10.2019","30.06.2020","Ankara","Turkey",1,2018,"University of Lodz","Łódź","Poland",2020
21530803,2015,"06.07.2020",3.36,"Türk Traktör","Auto, Truck & Motorcycle Manufacturers","Business Process & Data Analyst","20.07.2020","0000-00-00","","Turkey",1,2018,"University of Lodz","Łódź","Poland",2020
21530817,2015,"01.07.2021",3.15,"ASELSAN","Aerospace & Defense","Candidate Engineer","0000-00-00","0000-00-00","Ankara","Turkey",NA,NA,"","","",2021
21530822,2015,"06.07.2020",2.75,"ASİSGUARD","Aerospace & Defense","Candidate Engineer","07.10.2019","0000-00-00","Ankara","Turkey",NA,NA,"","","",2020
21530836,2015,"03.02.2020",2.73,"Türk Kızılayı","Public Sector","Data Analysis and Information Assistant","13.04.2020","30.09.2022","Ankara","Turkey",1,2018,"RWTH Aachen University","Aachen","Germany",2020
21530836,2015,"03.02.2020",2.73,"Param","Financial & Commodity Market Operators","Reporting and Statistics Specialist","10.10.2022","0000-00-00","Ankara","Turkey",1,2018,"RWTH Aachen University","Aachen","Germany",2020
21530841,2015,"06.07.2020",3.2,"ASELSAN","Aerospace & Defense","Candidate Engineer","17.12.2019","24.07.2020","Ankara","Turkey",NA,NA,"","","",2020
21530841,2015,"06.07.2020",3.2,"ASELSAN","Aerospace & Defense","Supplier Relationship Management/Engineer","04.08.2020","0000-00-00","Ankara","Turkey",NA,NA,"","","",2020
21530869,2015,"06.07.2020",3.43,"ASELSAN","Aerospace & Defense","Project Evaluation and Analysis Engineer","18.11.2020","0000-00-00","Ankara","Turkey",1,2018,"Technical University of Liberec","Liberec","Czech Republic",2020
21530874,2015,"06.07.2020",2.91,"Ekol Lojistik","Logistics and Freight Transportation","Process Development Assistant","16.11.2020","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2020
21530893,2015,"06.07.2020",3.12,"TAI - TUSAŞ","Aerospace & Defense","Engineering Intern","19.11.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2020
21530893,2015,"06.07.2020",3.12,"AVS Mühendislik","Medical Equipment, Supplies & Distribution","Planning Engineer","20.01.2021","0000-00-00","Ankara","Turkey",NA,NA,"","","",2020
21530927,2015,"06.07.2020",2.81,"OTOKAR Otomotiv ve Savunma Sanayi A.Ş.","Other","Material Planning Engineer","16.08.2021","0000-00-00","Sakarya","Turkey",NA,NA,"","","",2020
21530927,2015,"06.07.2020",2.81,"Arçelik","Consumer Electronics","Project Engineer","05.07.2021","0000-00-00","İstanbul","Turkey",NA,NA,"","","",2020
21530927,2015,"06.07.2020",2.81,"LAV","Ceramics","Production & Planning Engineer","26.10.2020","05.07.2021","","Turkey",NA,NA,"","","",2020
21530932,2015,"01.07.2021",2,"Amec Industries","Medical Equipment, Supplies & Distribution","Industrial Engineer","10.10.2021","0000-00-00","Ankara","Turkey",NA,NA,"","","",2021
21530951,2015,"18.11.2020",3.01,"FNSS Savunma Sistemleri","Aerospace & Defense","Candidate Engineer","02.10.2019","0000-00-00","Ankara","Turkey",1,2017,"University of Malaga","Malaga","Spain",2020
21530951,2015,"18.11.2020",3.01,"FNSS Savunma Sistemleri","Aerospace & Defense","Production Planning Engineer","04.04.2022","0000-00-00","Ankara","Turkey",1,2017,"University of Malaga","Malaga","Spain",2020
21530951,2015,"18.11.2020",3.01,"FNSS Savunma Sistemleri","Aerospace & Defense","Project Management Engineer","07.11.2019","04.04.2022","Ankara","Turkey",1,2017,"University of Malaga","Malaga","Spain",2020
21530965,2015,"03.02.2020",2.88,"FORD Otosan","Auto, Truck & Motorcycle Manufacturers","RPA Developer","08.11.2020","0000-00-00","","Turkey",1,2017,"University of Cassino","Cassino","Italy",2020
21530979,2015,"08.09.2020",2.95,"BİİS","Software","Brand Ambassador","01.05.2018","25.09.2018","İstanbul","Turkey",NA,NA,"","","",2020
21530979,2015,"08.09.2020",2.95,"Wilderness Hotel & Golf Resorts","Hotels, Motels & Cruiselines","Lifeguard","17.06.2016","19.09.2019","Wisconsin Dells","Turkey",NA,NA,"","","",2020
21530979,2015,"08.09.2020",2.95,"Koçtaş","Home Improvement Products & Services Retailers","Assistant Product Owner","16.09.2019","11.09.2020","Ankara","Turkey",NA,NA,"","","",2020
21530979,2015,"08.09.2020",2.95,"Meteksan Savunma","Aerospace & Defense","Project Management Engineer","05.01.2021","0000-00-00","Ankara","Turkey",NA,NA,"","","",2020
21530979,2015,"08.09.2020",2.95,"Albert Genau","Construction Materials, Supplies & Fittings","Production Planning Engineer","21.09.2020","28.12.2020","Ankara","Turkey",NA,NA,"","","",2020
21530998,2015,"06.07.2020",3.42,"burdanalcam.com","Advertising & Marketing","Administrative Manager","01.01.2018","21.07.2019","Ankara","Turkey",NA,NA,"","","",2020
21530998,2015,"06.07.2020",3.42,"Palace Entertainment","Entertainment Production","Admissions Attendant","13.06.2018","04.09.2018","Portsmouth","United States",NA,NA,"","","",2020
21530998,2015,"06.07.2020",3.42,"ASELSAN","Aerospace & Defense","Candidate Engineer","06.12.2019","0000-00-00","Ankara","Turkey",NA,NA,"","","",2020
21531004,2015,"18.11.2020",2.82,"TAI - TUSAŞ","Aerospace & Defense","Enterprise Resource Management Engineer","07.06.2021","0000-00-00","Ankara","Turkey",NA,NA,"","","",2020
21580322,2015,"09.08.2018",3.15,"ZEO Agency","Advertising & Marketing","Outreach and Content Specialist","07.09.2020","0000-00-00","İstanbul","Turkey",1,2016,"University of Malaga","Malaga","Spain",2018
21580322,2015,"09.08.2018",3.15,"Kolay İK","Software","Growth and Marketing Assistant","06.01.2020","06.05.2020","İstanbul","Turkey",1,2016,"University of Malaga","Malaga","Spain",2018
21580369,2015,"04.02.2019",3.19,"IBTech","IT Services & Consulting","Business Analyst","16.03.2020","31.08.2022","Kocaeli","Turkey",1,2017,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2019
21584333,2015,"12.10.2020",2.65,"ARMTEK Elektrik","Electrical Components & Equipment","Sales Engineer","01.09.2020","0000-00-00","Ankara","Turkey",NA,NA,"","","",2020
21590386,2015,"06.07.2020",2.97,"Bozankaya Otomotiv","Auto, Truck & Motorcycle Manufacturers","Work Preperation and Change Management Engineer","04.08.2020","12.03.2021","Ankara","Turkey",NA,NA,"","","",2020
21590386,2015,"06.07.2020",2.97,"Enerjisa","Electric Utilities","Business Analyst","21.03.2022","0000-00-00","Ankara","Turkey",NA,NA,"","","",2020
21590386,2015,"06.07.2020",2.97,"Bozankaya Otomotiv","Auto, Truck & Motorcycle Manufacturers","Technical Project Management Office Lead","01.12.2021","04.02.2022","Ankara","Turkey",NA,NA,"","","",2020
21590386,2015,"06.07.2020",2.97,"Bozankaya Otomotiv","Auto, Truck & Motorcycle Manufacturers","Project Engineer","01.02.2021","30.11.2021","Ankara","Turkey",NA,NA,"","","",2020
21605601,2016,"06.07.2020",3.68,"ASELSAN","Aerospace & Defense","Production & Planning Engineer","07.06.2022","0000-00-00","","Turkey",1,2018,"Technical University of Liberec","Liberec","Czech Republic",2020
21605601,2016,"06.07.2020",3.68,"Sade Yazılım ve Danışmanlık","Software","Data Analyst","18.01.2021","27.05.2022","Ankara","Turkey",1,2018,"Technical University of Liberec","Liberec","Czech Republic",2020
21607311,2016,"11.06.2018",3.6,"Simsoft Bilgi Teknolojileri","Aerospace & Defense","Industrial Engineer","19.09.2018","23.11.2018","Ankara","Turkey",NA,NA,"","","",2018
21607311,2016,"11.06.2018",3.6,"ASELSAN","Aerospace & Defense","Project Planning Engineer","03.12.2018","0000-00-00","Ankara","Turkey",NA,NA,"","","",2018
21607421,2016,"03.02.2020",3.17,"MilSOFT","Software","System Test Engineer","02.08.2021","17.03.2023","Ankara","Turkey",1,2017,"University of Malaga","Malaga","Spain",2020
21607421,2016,"03.02.2020",3.17,"Swisslog GmbH","IT Services & Consulting","Software Test Engineer","19.06.2023","0000-00-00","Dortmund","Germany",1,2017,"University of Malaga","Malaga","Spain",2020
21607449,2016,"24.06.2019",3.84,"Simsoft Bilgi Teknolojileri","Aerospace & Defense","Part-time Trainee","20.07.2018","28.03.2019","Ankara","Turkey",NA,NA,"","","",2019
21607449,2016,"24.06.2019",3.84,"ASELSAN","Aerospace & Defense","Project Engineer","10.09.2019","0000-00-00","Ankara","Turkey",NA,NA,"","","",2019
21607492,2016,"24.06.2019",3.37,"GAMA Energy","Energy","Mechanical Maintenance Engineer","08.07.2018","28.09.2018","Kırıkkale","Turkey",NA,NA,"","","",2019
21607492,2016,"24.06.2019",3.37,"STG Engineering","Aerospace & Defense","Project Manager","04.03.2022","0000-00-00","Ankara","Turkey",NA,NA,"","","",2019
21607492,2016,"24.06.2019",3.37,"STG Engineering","Aerospace & Defense","Engineer","15.03.2021","04.03.2022","Ankara","Turkey",NA,NA,"","","",2019
21607492,2016,"24.06.2019",3.37,"Kozanoğlu Kozmaksan","Auto Vehicles, Parts & Service Retailers","Quality Management Engineer","01.02.2021","11.03.2021","Ankara","Turkey",NA,NA,"","","",2019
21630887,2016,"06.07.2020",3.03,"Samsung Electronics Turkey","Consumer Electronics","Sales Support Engineer","05.10.2020","0000-00-00","İstanbul","Turkey",1,2018,"University of Lodz","Łódź","Poland",2020
21630887,2016,"06.07.2020",3.03,"Stellantis","Auto, Truck & Motorcycle Manufacturers","Business Development Specialist","19.12.2022","0000-00-00","İstanbul","Turkey",1,2018,"University of Lodz","Łódź","Poland",2020
21630892,2016,"01.07.2021",3.06,"ASELSAN","Aerospace & Defense","Delivery Management Engineer","21.03.2022","0000-00-00","Ankara","Turkey",NA,NA,"","","",2021
21630931,2016,"01.07.2021",2.98,"LC Waikiki","Textiles & Leather Goods","SAP FI Assistant Specialist","02.08.2021","0000-00-00","İstanbul","Turkey",1,2019,"Westsächsische Hochschule Zwickau","Zwickau","Germany",2021
21630945,2016,"01.07.2021",3.63,"TEI","Aerospace & Defense","Raw Material Planning & Fulfillment Engineer","20.09.2021","0000-00-00","Eskişehir","Turkey",NA,NA,"","","",2021
